product_name,category,price,discount_pct,color_options,cluster_id,cluster_label,avg_price,price_tier,price_cleaned,sku_id,current_stock,fifo_unit_cost,fifo_inventory_value,fifo_batch_date
Car Windshield Sun Shade UV Rays And Heat Sun Visor Protector Foldable Reflector Umbrella Brella Shield,automotive,7.18,19.0,1,1,Cluster 0 - Budget / Regular,7.18,Medium,7.18,SKU-100132,138,3.87,534.06,2026-04-13
"Sparkling Diamond Design Car Door Sill Protector Sticker, 1 Piece, For Car Door/Single Door",automotive,3.4,0.0,1,1,Cluster 0 - Budget / Regular,3.4,Medium,3.4,SKU-100133,145,1.31,189.95,2026-06-07
2pcs Cute Smiling Face Car Stickers For Rearview Mirror,automotive,1.6,0.0,1,1,Cluster 0 - Budget / Regular,1.6,Low,1.6,SKU-100134,481,0.64,307.84,2026-07-18
"Dog Car Net Barrier Pet Barrier With Auto Safety Mesh Organizer Baby Stretchable Storage Bag Universal For Cars, SUVs -Easy Install, Car Divider For Driving Safely With Children & Pets",automotive,2.16,35.0,1,2,Cluster 2 - Premium / Multi-Color,2.16,Low,2.16,SKU-100135,72,1.04,74.88,2026-06-05
"1pc 3.1a Usb + Pd Metal Car Charger, Aluminum Alloy Steel Car Charger, Mobile Phone Car Charging Adapter",automotive,2.1,0.0,1,1,Cluster 0 - Budget / Regular,2.1,Low,2.1,SKU-100136,148,0.93,137.64,2026-06-20
Just A Girl Who Loves Jesus Car Sticker For Laptop Water Bottle Phone Car Truck Van SUV Motorcycle Vehicle Paint Window Wall Cup Bumpers Crafts Decals,automotive,0.74,59.0,1,2,Cluster 2 - Premium / Multi-Color,0.74,Low,0.74,SKU-100137,90,0.32,28.8,2026-06-14
1pc Color Block Breathable PU Car Seat Belt Cover,automotive,2.08,20.0,1,1,Cluster 0 - Budget / Regular,2.08,Low,2.08,SKU-100138,401,0.92,368.92,2026-04-13
"Car Interior Soft Hair Brush, Center Console Gap Dust Cleaning Tool For Air Vents And Interior Cleaning",automotive,1.6,0.0,1,1,Cluster 0 - Budget / Regular,1.6,Low,1.6,SKU-100139,172,0.71,122.12,2026-05-25
1pc Clip-On Car Steering Wheel Phone Holder Gps Navigation Mount (Red),automotive,1.9,0.0,1,1,Cluster 0 - Budget / Regular,1.9,Low,1.9,SKU-100140,428,0.93,398.04,2026-07-06
20pcs Car Wheel Hub Reflective Sticker In Purple Sweet Potato Color,automotive,1.7,0.0,1,1,Cluster 0 - Budget / Regular,1.7,Low,1.7,SKU-100141,298,0.79,235.42,2026-07-18
"1pc Green Car Windshield Wiper Blade, Front Window Glass Scraper, Automobile Cleaning Tool For Car",automotive,2.5,0.0,1,1,Cluster 0 - Budget / Regular,2.5,Low,2.5,SKU-100142,388,1.35,523.8,2026-05-29
1pc Rhinestone Decor Car Sun Visor Glasses Holder Clip,automotive,0.5,64.0,1,2,Cluster 2 - Premium / Multi-Color,0.5,Low,0.5,SKU-100143,270,0.27,72.9,2026-06-04
10pcs Car Door Soundproofing Shock-absorbing Pad,automotive,1.4,0.0,1,1,Cluster 0 - Budget / Regular,1.4,Low,1.4,SKU-100144,499,0.57,284.43,2026-06-22
Car Tire Air Pressure Test Meter,automotive,0.55,66.0,1,2,Cluster 2 - Premium / Multi-Color,0.55,Low,0.55,SKU-100145,240,0.17,40.8,2026-06-17
1pc Car Rearview Mirror Heart Shaped Letter Sticker,automotive,1.4,0.0,1,1,Cluster 0 - Budget / Regular,1.4,Low,1.4,SKU-100146,50,0.42,21.0,2026-06-26
"Trust In God Mirror Decal, Car Decals For Women, Faith Mirror Decal, Cute Vinyl Decal, Christian Car Mirror Decal,  Car Accessories",automotive,1.3,0.0,1,1,Cluster 0 - Budget / Regular,1.3,Low,1.3,SKU-100147,37,0.43,15.91,2026-06-15
1pc Anti-Rain For Cars Glass Water Repellent Spray Long Lasting Ceramic Windshield Nano Hydrophobic Protection Coating Car Care,automotive,2.46,12.0,1,1,Cluster 0 - Budget / Regular,2.46,Low,2.46,SKU-100148,144,0.78,112.32,2026-07-29
"1pc Car Child Safety Belt Adjuster, Shoulder Protection Clip For Neck Support, Easy To Install, Paper Pattern Random",automotive,1.84,20.0,1,1,Cluster 0 - Budget / Regular,1.84,Low,1.84,SKU-100149,210,0.72,151.2,2026-06-04
4pcs Crown Design Plastic Car Tire Valve Cover,automotive,1.9,0.0,1,1,Cluster 0 - Budget / Regular,1.9,Low,1.9,SKU-100150,337,0.6,202.2,2026-05-09
"1pc Bear Decor Polyester Car Side Window Sunshade, Car Sun Shade",automotive,1.87,48.0,1,2,Cluster 2 - Premium / Multi-Color,1.87,Low,1.87,SKU-100151,277,0.85,235.45,2026-05-23
1pc Large Size Car Umbrella Sunshade Foldable Sunscreen Front Glass Cover Anti-UV Titanium Silver SUV Sedan Privacy Convenient Rain Umbrella,automotive,7.18,16.0,1,1,Cluster 0 - Budget / Regular,7.18,Medium,7.18,SKU-100152,427,2.5,1067.5,2026-07-11
1pc 31*21cm Car Center Console Cover Memory Foam Car Armrest Cushion Auto Arm Rest Pad Faux Leather Middle Consoles Protector Hand Rest Pillow For SUV Vehicle,automotive,6.33,38.0,1,2,Cluster 2 - Premium / Multi-Color,6.33,Medium,6.33,SKU-100153,42,2.71,113.82,2026-07-21
1pc Rotatable Car Phone Holder,automotive,4.1,0.0,1,1,Cluster 0 - Budget / Regular,4.1,Medium,4.1,SKU-100154,57,1.34,76.38,2026-05-02
2pcs Flower Decor Car Seat Back Hook,automotive,1.9,0.0,1,1,Cluster 0 - Budget / Regular,1.9,Low,1.9,SKU-100155,416,0.96,399.36,2026-04-29
Car Phone Holder Stand Universal Dashboard Car Clip Mount GPS Bracket Car Mobile Phone Support In Car Compatible With Iphone Xiaomi Samsung,automotive,2.0,0.0,1,1,Cluster 0 - Budget / Regular,2.0,Low,2.0,SKU-100156,71,0.99,70.29,2026-06-07
"1pc One-Key Start Protective Sticker, Car Logo Crystal Bowknot Ignition Ring, Ignition Switch Decoration Ring",automotive,1.7,0.0,1,1,Cluster 0 - Budget / Regular,1.7,Low,1.7,SKU-100157,225,0.67,150.75,2026-07-18
8pcs Car Door Handle Sticker Anti-scratch Door Bowl Protection Film Handle Anti-collision Strip Universal Transparent Protective Sticker,automotive,2.0,0.0,1,1,Cluster 0 - Budget / Regular,2.0,Low,2.0,SKU-100158,302,1.06,320.12,2026-06-15
"70g/160g Cleaning Soft Glue, Car Gap Vacuum Cleaner Putty, Sticky Dust Removal, Multi-Functional Pc Keyboard Gap Vacuum Cleaning Putty, Magic Clean Glue For Outlet",automotive,2.3,0.0,1,1,Cluster 0 - Budget / Regular,2.3,Low,2.3,SKU-100159,108,0.8,86.4,2026-05-11
"Headlight Restoration Liquid,Automobile Headlight Lens Polish Repair Liquid, Car Headlight Scratch Restoring Fluid For Repair Headlight Yellowing, Haze, Scratches",automotive,1.7,0.0,1,1,Cluster 0 - Budget / Regular,1.7,Low,1.7,SKU-100160,181,0.86,155.66,2026-05-23
1pc Car Trunk Elastic Band,automotive,2.0,0.0,1,1,Cluster 0 - Budget / Regular,2.0,Low,2.0,SKU-100161,369,0.87,321.03,2026-06-18
2pcs/set 60cm car LED daily running with turn signal White + yellow two-color streamer ultra-thin light guide strip car decorative light,automotive,3.15,32.0,1,2,Cluster 2 - Premium / Multi-Color,3.15,Low,3.15,SKU-100162,223,1.2,267.6,2026-06-21
QOOVI Car Phone Holder Stand Dashboard Mount Universal Holder Cell Phone GPS Support Compatible With IPhone 14 13 Pro Samsung Xiaomi Huawei,automotive,6.4,20.0,1,1,Cluster 0 - Budget / Regular,6.4,Medium,6.4,SKU-100163,484,2.05,992.2,2026-04-27
1pc Cool Wolf Pattern Car Sticker,automotive,1.8,0.0,1,1,Cluster 0 - Budget / Regular,1.8,Low,1.8,SKU-100164,44,0.62,27.28,2026-04-26
"2pcs Mandala Flower Car Cup Holder Coasters - Women Absorbent Stylish Accessories, Protect Car And Home Surfaces From Water Marks",automotive,1.44,20.0,1,1,Cluster 0 - Budget / Regular,1.44,Low,1.44,SKU-100165,458,0.74,338.92,2026-05-29
"1pc Fuzzy Car Cleaning Glove, Car Cleaner",automotive,2.0,0.0,1,1,Cluster 0 - Budget / Regular,2.0,Low,2.0,SKU-100166,236,0.9,212.4,2026-04-07
"All In One Screen Cleaner, Portable Screen Cleaner Kit,Display Cleaner For Car Display, Smartphone And Tablets, Mobile Phone Cleaning Set, Screen Cleaner Spray, Touchscreen Mist Cleaner Spray,Screen Cleaner Tool,Laptop Screen Cleaner Kit,TV Screen Cleaner, Tablet And IPad Cleaner, Monitor Cleaner, LCD Cleaner, PC Cleaning, Smartphone Cleaning Set,For Camera, Laptop, Phones, Monitors (Liquid Not Included)",automotive,2.0,0.0,1,1,Cluster 0 - Budget / Regular,2.0,Low,2.0,SKU-100167,110,0.72,79.2,2026-04-04
1pc Rhinestone Decor Paw Print Car Sticker,automotive,0.86,49.0,1,2,Cluster 2 - Premium / Multi-Color,0.86,Low,0.86,SKU-100168,440,0.36,158.4,2026-05-17
2pcs  Car Rear View Mirror Rain Eyebrow,automotive,1.57,32.0,1,2,Cluster 2 - Premium / Multi-Color,1.57,Low,1.57,SKU-100169,471,0.51,240.21,2026-05-25
1pc Car Sunglasses Eyeglasses Storage Holder Clip,automotive,0.53,56.0,1,2,Cluster 2 - Premium / Multi-Color,0.53,Low,0.53,SKU-100170,140,0.17,23.8,2026-06-12
Portable Stand Adjustable Car Mobile Phone Holder Compatible With Iphone Xiaomi Redmi Huawei Samsung Universal Holder Mobile Phone Holder,automotive,2.6,0.0,1,1,Cluster 0 - Budget / Regular,2.6,Low,2.6,SKU-100171,266,1.37,364.42,2026-06-08
"1pc Car Cup Holder, Water Bottle Holder, Beverage Holder, Storage Rack, Portable Cup Rack For Car",automotive,1.08,43.0,1,2,Cluster 2 - Premium / Multi-Color,1.08,Low,1.08,SKU-100172,14,0.45,6.3,2026-04-23
USB LED Car Roof Star Night Light Projector Atmosphere Galaxy Lamp USB Decorative Adjustable For Auto Roof Room Ceiling Decoration,automotive,2.8,0.0,1,1,Cluster 0 - Budget / Regular,2.8,Low,2.8,SKU-100173,227,1.09,247.43,2026-06-13
1pc Double-head Car Air Outlet Cleaning Brush,automotive,1.7,0.0,1,1,Cluster 0 - Budget / Regular,1.7,Low,1.7,SKU-100174,264,0.91,240.24,2026-04-16
2pcs Heart Embroidered Dice Design Fabric Car Hanging Ornament,automotive,3.6,0.0,1,1,Cluster 0 - Budget / Regular,3.6,Medium,3.6,SKU-100175,407,1.44,586.08,2026-05-29
20pcs 19mm Pink Silicone Car Wheel Tyre Hub Screw Bolt Nut Cap Cover,automotive,3.8,0.0,1,1,Cluster 0 - Budget / Regular,3.8,Medium,3.8,SKU-100176,368,1.46,537.28,2026-05-18
3pcs Purple Butterfly Shaped Car Vent Clips Air Conditioner Decoration,automotive,1.5,21.0,1,1,Cluster 0 - Budget / Regular,1.5,Low,1.5,SKU-100177,292,0.55,160.6,2026-04-23
"1 PCS Superior Essentials Sunglass Holder For Car Visor - Luxury Eyeglass Car Mount With Double-Ends Sunglasses Holder Organizer, Universal Car Sunglass Holder Clip, Suitable For All Size Eyeglasses",automotive,2.38,30.0,1,2,Cluster 2 - Premium / Multi-Color,2.38,Low,2.38,SKU-100178,402,1.05,422.1,2026-05-14
1pc Car Co-pilot You Are Enough Lettering Rearview Mirror Sticker,automotive,1.6,0.0,1,1,Cluster 0 - Budget / Regular,1.6,Low,1.6,SKU-100179,216,0.7,151.2,2026-05-05
1pc 360-degree Rotatable ABS Adhesive Car Phone Holder,automotive,2.3,0.0,1,1,Cluster 0 - Budget / Regular,2.3,Low,2.3,SKU-100180,24,0.7,16.8,2026-06-07
1pc 30ml Car Scratch Repair Wax Car Paint Refurbishing Agent Refurbishment Cream Fine Scratch Repair Paint Polishing Cream Paint Scratch Polishing Repair Agent Free Sponge,automotive,2.6,0.0,1,1,Cluster 0 - Budget / Regular,2.6,Low,2.6,SKU-100181,355,1.21,429.55,2026-06-29
"Car Seat Cushions: Universal All-Season Anti-Slip Single-Piece Seat Cushion  Backrest Linen Seat Cushion, Anti-Slip Seat Cover",automotive,6.44,15.0,1,1,Cluster 0 - Budget / Regular,6.44,Medium,6.44,SKU-100182,51,3.2,163.2,2026-05-01
"Car Phone Holder Mount, Air Vent Clip Hands Free Car Phone Holder, Gravity Auto Phone Holder, Phone Mount For Car Air Vent, Compatible With All Smartphones And IPhone Automobile Cradles Universal",automotive,1.39,40.0,1,2,Cluster 2 - Premium / Multi-Color,1.39,Low,1.39,SKU-100183,389,0.63,245.07,2026-06-22
"4 Pcs Glow in The Dark Valve Caps, Valve Caps, Universal Fluorescent Tire Valve Caps, Illuminated Auto Car Wheel Valve Stem Caps Cover for Car, Truck, Motorcycles",automotive,1.5,0.0,1,1,Cluster 0 - Budget / Regular,1.5,Low,1.5,SKU-100184,470,0.78,366.6,2026-07-28
1pc Adjustable Car Pet Safety Belt Dog Leash Collar,automotive,2.56,44.0,1,2,Cluster 2 - Premium / Multi-Color,2.56,Low,2.56,SKU-100185,188,0.94,176.72,2026-05-17
1pc Rhinestone Decor Paw Pattern Car Coaster,automotive,1.54,23.0,1,1,Cluster 0 - Budget / Regular,1.54,Low,1.54,SKU-100186,72,0.54,38.88,2026-05-13
Cute Cat Cartoon Stickers: Add Some Fun to Your Car with These Funny Car Decals!,automotive,2.1,0.0,1,1,Cluster 0 - Budget / Regular,2.1,Low,2.1,SKU-100187,361,1.0,361.0,2026-07-20
Household Extra-Thick Portable Garbage Bag Point Broken Plastic Bag Disposable Black Color Thickened Vest Garbage Bag,automotive,1.71,10.0,1,1,Cluster 0 - Budget / Regular,1.71,Low,1.71,SKU-100188,240,0.59,141.6,2026-06-16
2pcs/Set Text Car Stickers Interior Decoration Rear View Mirror Fashion Stickers Creative Vinyl Decals,automotive,1.7,0.0,1,1,Cluster 0 - Budget / Regular,1.7,Low,1.7,SKU-100189,250,0.55,137.5,2026-05-08
"Dual Ended Car Cleaning Brush, Car Cleaner",automotive,1.6,0.0,1,1,Cluster 0 - Budget / Regular,1.6,Low,1.6,SKU-100190,61,0.52,31.72,2026-07-06
Car Multi-Functional Back Seat Organizer Hanger Storage Hook,automotive,1.4,0.0,1,1,Cluster 0 - Budget / Regular,1.4,Low,1.4,SKU-100191,105,0.69,72.45,2026-05-20
"1pc Zinc Alloy Keychain & Black Tpu Car Key Case, Fashionable & Versatile Smart Key Anti-Fall Protective Cover, Fit For Bmw Car 2022 X3/X1/X5/X6/New 5 Series/530li/525 Model",automotive,2.68,21.0,1,1,Cluster 0 - Budget / Regular,2.68,Low,2.68,SKU-100192,397,0.82,325.54,2026-07-12
"Car Center Console Mats, PU Leather Waterproof Armrest Cushion Protector, Four Seasons Arm Rest Storage Seat Box Cover, Universal Interior Accessories For Most Auto, SUV, Truck",automotive,2.04,15.0,1,1,Cluster 0 - Budget / Regular,2.04,Low,2.04,SKU-100193,231,0.76,175.56,2026-04-09
1PC  JB-XPCS 3 Plastic Renovator For Car Interior Liquid More Gloss Long-Lasting Protects Plastic & Leather Restore Car Detailing,automotive,3.8,0.0,1,1,Cluster 0 - Budget / Regular,3.8,Medium,3.8,SKU-100194,494,1.26,622.44,2026-04-05
"Car Dashboard Digital Clock, Vehicle Adhesive Clock With Jumbo LCD Time & Day Display",automotive,2.26,27.0,1,2,Cluster 2 - Premium / Multi-Color,2.26,Low,2.26,SKU-100195,416,1.1,457.6,2026-05-08
"1pc Double-ended Multifunctional Car Cleaning Brush, Car Cleaner",automotive,1.7,0.0,1,1,Cluster 0 - Budget / Regular,1.7,Low,1.7,SKU-100196,240,0.72,172.8,2026-06-20
1pc Digital Display Voltage100W 6 Ports Car Charger Fast Charging PD QC3.0 USB C Car Phone Charger Type C Adapter In Car Compatible With IPhone Samsung Huawei Xiaomi,automotive,3.3,0.0,1,1,Cluster 0 - Budget / Regular,3.3,Low,3.3,SKU-100197,246,1.16,285.36,2026-05-24
1pc PS Thickened Car Cleaning Sponge,automotive,1.7,0.0,1,1,Cluster 0 - Budget / Regular,1.7,Low,1.7,SKU-100198,152,0.83,126.16,2026-04-07
1pc Lovely Elf Car Sticker Creative Pattern Of A Winged Girl Vinyl Decals Self-Adhesive Creative Design,automotive,1.4,0.0,1,1,Cluster 0 - Budget / Regular,1.4,Low,1.4,SKU-100199,180,0.68,122.4,2026-06-01
"1pc Heart Cross Car Decal, Bottle Laptop Christian Decal Sticker",automotive,1.9,0.0,1,1,Cluster 0 - Budget / Regular,1.9,Low,1.9,SKU-100200,38,0.82,31.16,2026-07-21
Floral Print Car Sticker,automotive,1.5,0.0,1,1,Cluster 0 - Budget / Regular,1.5,Low,1.5,SKU-100201,45,0.55,24.75,2026-05-24
1pc Monkey Design Car Tissue Box,automotive,4.9,23.0,1,1,Cluster 0 - Budget / Regular,4.9,Medium,4.9,SKU-100202,22,2.19,48.18,2026-05-13
4pcs Rhinestone Decor Car Anti-collision Sticker,automotive,2.0,0.0,1,1,Cluster 0 - Budget / Regular,2.0,Low,2.0,SKU-100203,169,1.07,180.83,2026-07-20
1PC Tissue Box PU Leather Car Sun Visor Hanging Holder Car Tissue Boxes Auto Interior Storage Decoration Accessories,automotive,2.3,0.0,1,1,Cluster 0 - Budget / Regular,2.3,Low,2.3,SKU-100204,336,0.72,241.92,2026-04-22
4 Pieces/Set Of Premium Car Window Screens - Front And Rear Window Shades For Ultimate Sun Protection And Camping Comfort,automotive,2.4,0.0,1,1,Cluster 0 - Budget / Regular,2.4,Low,2.4,SKU-100205,196,0.88,172.48,2026-04-25
"1pc Car Rear View Mirror Cleaning Wiper, Car Cleaner",automotive,4.4,0.0,1,1,Cluster 0 - Budget / Regular,4.4,Medium,4.4,SKU-100206,252,1.63,410.76,2026-05-29
1pc Slogan Graphic Rhinestone Decor Anti-slip Car Coaster,automotive,1.8,0.0,1,1,Cluster 0 - Budget / Regular,1.8,Low,1.8,SKU-100207,95,0.82,77.9,2026-07-10
"1pc Car Sun Visor High Definition Makeup Mirror With Light, Usb Rechargeable, Adjustable Brightness, Suitable For Women",automotive,13.4,0.0,1,1,Cluster 0 - Budget / Regular,13.4,High,13.4,SKU-100208,293,6.2,1816.6,2026-07-17
"250ml Car Headlight Restoration Kit, Scratch Proof, Repair And Renovation, Headlight Buffing Machine Polishing Cream",automotive,8.8,0.0,1,1,Cluster 0 - Budget / Regular,8.8,Medium,8.8,SKU-100209,75,3.09,231.75,2026-04-27
2pcs Rhinestone Decor Car Coaster,automotive,1.18,53.0,1,2,Cluster 2 - Premium / Multi-Color,1.18,Low,1.18,SKU-100210,179,0.42,75.18,2026-04-26
Soft Chenille Microfiber Car And Motorcycle Washing Sponge Brush For Efficient Cleaning And Water Absorption,automotive,2.3,0.0,1,1,Cluster 0 - Budget / Regular,2.3,Low,2.3,SKU-100211,54,1.22,65.88,2026-04-24
"1pc A Versatile, Foldable Car  Trunk Organizer  Boxes And Storage Container For Toys, Food Bags, And Auto Accessories",automotive,14.67,10.0,1,1,Cluster 0 - Budget / Regular,14.67,High,14.67,SKU-100212,71,7.17,509.07,2026-05-25
1pc Car Travel Emergency Standing Urinal,automotive,1.6,0.0,1,1,Cluster 0 - Budget / Regular,1.6,Low,1.6,SKU-100213,450,0.85,382.5,2026-05-13
"2pcs Pink Artificial Diamond Car Hook, Car Hidden Car Storage Hook Creative Car Seat Hook Hanger Car Accessories For Women",automotive,1.7,26.0,1,1,Cluster 0 - Budget / Regular,1.7,Low,1.7,SKU-100214,143,0.86,122.98,2026-05-19
Universal Car Scratch Repair Wax With Polishing & Waxing Function For Car Paint Care,automotive,1.6,0.0,1,1,Cluster 0 - Budget / Regular,1.6,Low,1.6,SKU-100215,293,0.64,187.52,2026-04-14
"2PCS Car Cup Holder Coasters, Auto Non-Slip Anti Dust Cup Mats, Console Cup Holder Insert Coaster Auto Insulated Mats, Universal Interior Accessories For Most Cars",automotive,2.3,18.0,1,1,Cluster 0 - Budget / Regular,2.3,Low,2.3,SKU-100216,37,0.76,28.12,2026-06-19
1pc Multifunctional Car Seat Back Hook,automotive,2.8,0.0,1,1,Cluster 0 - Budget / Regular,2.8,Low,2.8,SKU-100217,117,1.28,149.76,2026-04-26
Car Phone Holder 360° Windshield Mobile Cell Support Smartphone Universal Mount Stand Compatible With IPhone,automotive,5.9,0.0,1,1,Cluster 0 - Budget / Regular,5.9,Medium,5.9,SKU-100218,53,2.29,121.37,2026-05-17
One Piece Air Outlet Decorative Clip,automotive,1.6,30.0,1,2,Cluster 2 - Premium / Multi-Color,1.6,Low,1.6,SKU-100219,349,0.65,226.85,2026-06-01
Car Phone Holder Air Vent Clip Smartphone Stand Gravity Support Mount Compatible With Iphone Huawei SamsungXiaom,automotive,1.9,0.0,1,1,Cluster 0 - Budget / Regular,1.9,Low,1.9,SKU-100220,295,0.77,227.15,2026-05-14
1pc Black Memory Foam Car Headrest Cushion Lumbar Pillow Elastic Car Interior Neck Pillow Seat Back Cushion,automotive,5.76,31.0,1,2,Cluster 2 - Premium / Multi-Color,5.76,Medium,5.76,SKU-100221,455,3.08,1401.4,2026-07-01
"1pc Cute Shih Tzu Dog Printed Car Windshield Sun Shade, Holiday Gift",automotive,6.72,47.0,1,2,Cluster 2 - Premium / Multi-Color,6.72,Medium,6.72,SKU-100222,340,2.13,724.2,2026-04-24
"1pc Good Vibes Car Sticker, Waterproof Windshield Letter Sticker For Car Decoration",automotive,1.9,0.0,1,1,Cluster 0 - Budget / Regular,1.9,Low,1.9,SKU-100223,137,0.66,90.42,2026-06-14
"4PCS Hexagonal Luminous Valve Caps For Enhanced Night Safety & Style - Fits Cars, Bikes, Motorcycles, Easy To Install",automotive,1.3,0.0,1,1,Cluster 0 - Budget / Regular,1.3,Low,1.3,SKU-100224,357,0.59,210.63,2026-05-06
"Unisex Urinal, Portable Toilet Urinal For Men And Women, Pee Bottle With A Lid And Funnel For Elderly And Patients For Camping Outdoor Travel",automotive,3.2,0.0,1,1,Cluster 0 - Budget / Regular,3.2,Low,3.2,SKU-100225,482,1.67,804.94,2026-06-30
1pc White Fashionable Simple Heart Shaped Car Pendant Car Decoration,automotive,4.0,0.0,1,1,Cluster 0 - Budget / Regular,4.0,Medium,4.0,SKU-100226,240,2.12,508.8,2026-04-11
Cute Car Decal I Hope Something Good Happens To You Today Stickers Car 1pc,automotive,1.41,26.0,1,1,Cluster 0 - Budget / Regular,1.41,Low,1.41,SKU-100227,199,0.62,123.38,2026-05-04
Dog Leash Pet Supplies Car Safety Belt With Circular Ring For Back Seat Adjustable Car Safety Belt For Driving,automotive,1.51,48.0,1,2,Cluster 2 - Premium / Multi-Color,1.51,Low,1.51,SKU-100228,234,0.47,109.98,2026-05-24
1pc White/Pink/Colorful 'Jesus Loves You' Car Makeup Mirror Creative Sticker Universal Car Interior Decoration Sticker,automotive,1.17,27.0,1,2,Cluster 2 - Premium / Multi-Color,1.17,Low,1.17,SKU-100229,394,0.46,181.24,2026-04-06
1pcs car scratch repair wax repair and polish paint scratches,automotive,5.76,20.0,1,1,Cluster 0 - Budget / Regular,5.76,Medium,5.76,SKU-100230,386,3.05,1177.3,2026-06-04
Car Interior Cleaning Brush Air Conditioning Vent Soft Bristle Cleaning Brushg Dust Removal Detail Brush Tool,automotive,1.17,10.0,1,1,Cluster 0 - Budget / Regular,1.17,Low,1.17,SKU-100231,292,0.5,146.0,2026-04-06
"1 Pack Devil's Eye Pendant, Metallic Blue Tassel Protective Sign, Suitable For Home/Office Decoration, Car Rearview Mirror Accessories Decoration",automotive,1.15,43.0,1,2,Cluster 2 - Premium / Multi-Color,1.15,Low,1.15,SKU-100232,455,0.55,250.25,2026-06-21
"Car Headrest Organizer, Multi-functional Seat Back Storage Bag, Interior Creativity Item Storage Bag",automotive,3.45,36.0,1,2,Cluster 2 - Premium / Multi-Color,3.45,Medium,3.45,SKU-100233,130,1.27,165.1,2026-05-15
2pcs Dog Paw Print Car Coaster,automotive,1.5,0.0,1,1,Cluster 0 - Budget / Regular,1.5,Low,1.5,SKU-100234,125,0.46,57.5,2026-07-01
"Universal Glasses Holder Eyeglasses Clip, Car Storage Accessories, Sunglasses Holder, Ideal Choice For Gifts Car Glasses Holder Clip",automotive,0.87,46.0,1,2,Cluster 2 - Premium / Multi-Color,0.87,Low,0.87,SKU-100235,470,0.39,183.3,2026-06-14
1pc Car Seat Back Mounted Cup Holder,automotive,6.0,0.0,1,1,Cluster 0 - Budget / Regular,6.0,Medium,6.0,SKU-100236,242,3.05,738.1,2026-05-15
Neutral pH Interior Cleaner Leather Fabric and Carpet Multi-purpose Anti-aging Car Detailing Spray JB XPCS 21,automotive,2.9,0.0,1,1,Cluster 0 - Budget / Regular,2.9,Low,2.9,SKU-100237,268,1.59,426.12,2026-06-20
"1pc Mini Powerful Car Vacuum Cleaner, Portable Wireless Home Cleaning Robot, Vacuum & Blower 2in1, Suitable For Cleaning Home, Keyboard, Sofa And Wet & Dry Vacuuming With Vacuum Accessories And Cleaning Products Small Appliances",automotive,7.7,3.0,1,1,Cluster 0 - Budget / Regular,7.7,Medium,7.7,SKU-100238,368,3.94,1449.92,2026-07-18
